frame intention_type current_velocity steering_wheel_angle dlm
717200000000 dlm 0.23718420000000012 0.0 forward
717300000000 dlm 0.23718420000000012 0.0 forward
717400000000 dlm 0.23718420000000012 0.0 forward
717500000000 dlm 0.21718420000000013 0.1 forward
717600000000 dlm 0.19718420000000014 0.2 forward
717700000000 dlm 0.17718420000000015 0.30000000000000004 forward
717800000000 dlm 0.15718420000000016 0.4 forward
717900000000 dlm 0.13718420000000017 0.5 forward
718000000000 dlm 0.11718420000000017 0.4 forward
718100000000 dlm 0.13718420000000017 0.30000000000000004 forward
718200000000 dlm 0.15718420000000016 0.20000000000000004 forward
718300000000 dlm 0.17718420000000015 0.10000000000000003 forward
718400000000 dlm 0.19718420000000014 2.7755575615628914e-17 forward
718500000000 dlm 0.21718420000000013 0.0 forward
718600000000 dlm 0.19718420000000014 0.0 forward
718700000000 dlm 0.19718420000000014 0.0 forward
718800000000 dlm 0.21718420000000013 0.0 forward
718900000000 dlm 0.23718420000000012 0.0 forward
719000000000 dlm 0.23718420000000012 0.0 forward
719100000000 dlm 0.23718420000000012 0.0 forward
719200000000 dlm 0.21718420000000013 0.0 forward
719300000000 dlm 0.19718420000000014 0.0 forward
719400000000 dlm 0.17718420000000015 0.0 forward
719500000000 dlm 0.15718420000000016 0.0 forward
719600000000 dlm 0.13718420000000017 0.0 forward
719700000000 dlm 0.11718420000000017 0.0 forward
719800000000 dlm 0.09718420000000016 0.0 forward
719900000000 dlm 0.07718420000000016 0.0 forward
720000000000 dlm 0.05718420000000016 0.0 forward
720100000000 dlm 0.03718420000000015 0.0 forward
720200000000 dlm 0.017184200000000153 0.0 forward
720300000000 dlm 0.0 0.0 forward
720400000000 dlm 0.0 0.1 forward
720500000000 dlm 0.0 0.2 forward
720600000000 dlm 0.0 0.30000000000000004 forward
720700000000 dlm 0.0 0.4 forward
720800000000 dlm 0.0 0.30000000000000004 forward
720900000000 dlm 0.0 0.10000000000000003 forward
721000000000 dlm 0.0 0.10000000000000003 forward
721100000000 dlm 0.0 2.7755575615628914e-17 forward
721200000000 dlm 0.0 -0.09999999999999998 forward
721300000000 dlm 0.0 0.0 forward
721400000000 dlm 0.0 0.0 forward
721500000000 dlm 0.0 0.0 forward
721600000000 dlm 0.02 0.0 forward
721700000000 dlm 0.04 0.0 forward
721800000000 dlm 0.06 0.0 forward
721900000000 dlm 0.08 0.0 forward
722000000000 dlm 0.1 0.0 forward
722100000000 dlm 0.14 0.0 forward
722200000000 dlm 0.21999999999999997 0.0 forward
722300000000 dlm 0.23718420000000012 0.0 forward
722400000000 dlm 0.23718420000000012 0.0 forward
722500000000 dlm 0.23718420000000012 0.0 forward
722600000000 dlm 0.23718420000000012 0.0 forward
722700000000 dlm 0.23718420000000012 0.0 forward
722800000000 dlm 0.23718420000000012 0.0 forward
722900000000 dlm 0.23718420000000012 0.0 forward
723000000000 dlm 0.23718420000000012 0.0 forward
723100000000 dlm 0.21718420000000013 0.0 forward
723200000000 dlm 0.19718420000000014 0.0 forward
723300000000 dlm 0.15718420000000016 -0.2 forward
723300000000 dlm 0.15718420000000016 -0.2 forward
723500000000 dlm 0.13718420000000017 -0.30000000000000004 forward
723600000000 dlm 0.09718420000000016 -0.5 forward
723700000000 dlm 0.09718420000000016 -0.5 forward
723800000000 dlm 0.07718420000000016 -0.4 forward
723900000000 dlm 0.05718420000000016 -0.30000000000000004 forward
724000000000 dlm 0.03718420000000015 -0.20000000000000004 forward
724100000000 dlm 0.0 -0.20000000000000004 forward
724200000000 dlm 0.0 -0.30000000000000004 forward
724300000000 dlm 0.0 -0.4 forward
724400000000 dlm 0.0 -0.5 forward
724500000000 dlm 0.0 -0.6 forward
724600000000 dlm 0.02 -0.5 forward
724700000000 dlm 0.04 -0.4 forward
724800000000 dlm 0.06 -0.30000000000000004 forward
724900000000 dlm 0.08 -0.20000000000000004 forward
725000000000 dlm 0.1 -0.10000000000000003 forward
725100000000 dlm 0.12000000000000001 -2.7755575615628914e-17 forward
725200000000 dlm 0.14 0.0 forward
725300000000 dlm 0.12000000000000001 0.1 forward
725400000000 dlm 0.1 0.2 forward
725500000000 dlm 0.08 0.30000000000000004 forward
725600000000 dlm 0.06 0.4 forward
725700000000 dlm 0.039999999999999994 0.5 forward
725800000000 dlm 0.019999999999999993 0.4 forward
725900000000 dlm 0.0 0.20000000000000004 forward
726000000000 dlm 0.0 0.10000000000000003 forward
726100000000 dlm 0.0 -0.09999999999999998 forward
726200000000 dlm 0.0 -0.09999999999999998 forward
726300000000 dlm 0.0 -0.19999999999999998 forward
726400000000 dlm 0.02 -0.09999999999999998 forward
726500000000 dlm 0.04 0.0 forward
726600000000 dlm 0.06 0.0 forward
726700000000 dlm 0.08 0.0 forward
726800000000 dlm 0.16 0.0 forward
726800000000 dlm 0.16 0.0 forward
727000000000 dlm 0.21999999999999997 0.0 forward
727100000000 dlm 0.23718420000000012 0.0 forward
727200000000 dlm 0.23718420000000012 0.0 forward
727300000000 dlm 0.21718420000000013 0.1 forward
727400000000 dlm 0.19718420000000014 0.2 forward
727500000000 dlm 0.17718420000000015 0.30000000000000004 forward
727600000000 dlm 0.15718420000000016 0.4 forward
727700000000 dlm 0.15718420000000016 0.4 forward
727800000000 dlm 0.15718420000000016 0.4 forward
727900000000 dlm 0.19718420000000014 0.20000000000000004 forward
728000000000 dlm 0.21718420000000013 0.10000000000000003 forward
728100000000 dlm 0.23718420000000012 2.7755575615628914e-17 forward
728200000000 dlm 0.23718420000000012 2.7755575615628914e-17 forward
728300000000 dlm 0.23718420000000012 0.0 forward
728400000000 dlm 0.23718420000000012 0.0 forward
728500000000 dlm 0.23718420000000012 0.0 forward
728600000000 dlm 0.23718420000000012 0.0 forward
728700000000 dlm 0.23718420000000012 0.0 forward
728800000000 dlm 0.21718420000000013 0.1 forward
728900000000 dlm 0.19718420000000014 0.2 forward
729000000000 dlm 0.17718420000000015 0.30000000000000004 forward
729100000000 dlm 0.15718420000000016 0.4 forward
729200000000 dlm 0.17718420000000015 0.30000000000000004 forward
729300000000 dlm 0.19718420000000014 0.20000000000000004 forward
729400000000 dlm 0.21718420000000013 0.10000000000000003 forward
729500000000 dlm 0.23718420000000012 2.7755575615628914e-17 forward
729600000000 dlm 0.23718420000000012 0.0 forward
729700000000 dlm 0.23718420000000012 0.0 forward
729800000000 dlm 0.23718420000000012 0.0 forward
729900000000 dlm 0.23718420000000012 0.0 forward
730000000000 dlm 0.23718420000000012 0.0 forward
730100000000 dlm 0.23718420000000012 0.0 forward
730200000000 dlm 0.23718420000000012 0.0 forward
730300000000 dlm 0.23718420000000012 0.0 forward
730400000000 dlm 0.23718420000000012 0.0 forward
730500000000 dlm 0.23718420000000012 0.0 forward
730600000000 dlm 0.23718420000000012 0.0 forward
730700000000 dlm 0.23718420000000012 0.0 forward
730800000000 dlm 0.23718420000000012 0.0 forward
730900000000 dlm 0.21718420000000013 0.0 forward
731000000000 dlm 0.21718420000000013 0.0 forward
731100000000 dlm 0.23718420000000012 0.0 forward
731200000000 dlm 0.23718420000000012 0.0 forward
731300000000 dlm 0.23718420000000012 0.0 forward
731400000000 dlm 0.23718420000000012 0.0 forward
731500000000 dlm 0.23718420000000012 0.0 forward
731600000000 dlm 0.23718420000000012 0.0 forward
731700000000 dlm 0.23718420000000012 0.0 forward
731800000000 dlm 0.23718420000000012 0.0 forward
731900000000 dlm 0.23718420000000012 0.0 forward
732000000000 dlm 0.23718420000000012 0.0 forward
732100000000 dlm 0.23718420000000012 0.0 forward
732200000000 dlm 0.23718420000000012 0.0 forward
732300000000 dlm 0.23718420000000012 0.0 forward
732400000000 dlm 0.23718420000000012 0.0 forward
732500000000 dlm 0.23718420000000012 0.0 forward
732600000000 dlm 0.23718420000000012 0.0 forward
732700000000 dlm 0.23718420000000012 0.0 forward
732700000000 dlm 0.23718420000000012 0.0 forward
732900000000 dlm 0.23718420000000012 0.0 forward
733000000000 dlm 0.23718420000000012 0.0 forward
733100000000 dlm 0.23718420000000012 0.0 forward
733200000000 dlm 0.23718420000000012 0.0 forward
733300000000 dlm 0.23718420000000012 0.0 forward
733400000000 dlm 0.23718420000000012 0.0 forward
733500000000 dlm 0.23718420000000012 0.0 forward
733600000000 dlm 0.23718420000000012 0.0 forward
733700000000 dlm 0.23718420000000012 0.0 forward
733800000000 dlm 0.21718420000000013 0.0 forward
733900000000 dlm 0.19718420000000014 0.0 forward
734000000000 dlm 0.17718420000000015 0.1 forward
734100000000 dlm 0.15718420000000016 0.2 forward
734200000000 dlm 0.13718420000000017 0.30000000000000004 forward
734300000000 dlm 0.11718420000000017 0.4 forward
734400000000 dlm 0.09718420000000016 0.5 forward
734500000000 dlm 0.13718420000000017 0.30000000000000004 forward
734600000000 dlm 0.13718420000000017 0.30000000000000004 forward
734700000000 dlm 0.15718420000000016 0.20000000000000004 forward
734800000000 dlm 0.17718420000000015 0.10000000000000003 forward
734900000000 dlm 0.19718420000000014 2.7755575615628914e-17 forward
735000000000 dlm 0.17718420000000015 0.0 forward
735100000000 dlm 0.15718420000000016 0.0 forward
735200000000 dlm 0.13718420000000017 0.0 forward
735300000000 dlm 0.11718420000000017 0.0 forward
735400000000 dlm 0.09718420000000016 0.0 forward
735500000000 dlm 0.07718420000000016 0.0 forward
735600000000 dlm 0.05718420000000016 0.0 forward
735700000000 dlm 0.03718420000000015 0.0 forward
735800000000 dlm 0.05718420000000016 0.0 forward
735900000000 dlm 0.07718420000000016 0.0 forward
736000000000 dlm 0.09718420000000016 0.0 forward
736100000000 dlm 0.11718420000000017 0.0 forward
736200000000 dlm 0.13718420000000017 0.0 forward
736300000000 dlm 0.19718420000000014 0.0 forward
736400000000 dlm 0.23718420000000012 0.0 forward
736500000000 dlm 0.23718420000000012 0.0 forward
736600000000 dlm 0.23718420000000012 0.0 forward
736700000000 dlm 0.23718420000000012 0.0 forward
736800000000 dlm 0.23718420000000012 0.0 forward
736900000000 dlm 0.23718420000000012 0.0 forward
737000000000 dlm 0.23718420000000012 0.0 forward
737100000000 dlm 0.23718420000000012 0.0 forward
737200000000 dlm 0.23718420000000012 0.0 forward
737300000000 dlm 0.23718420000000012 0.0 forward
737400000000 dlm 0.23718420000000012 0.0 forward
737500000000 dlm 0.23718420000000012 0.0 forward
737600000000 dlm 0.23718420000000012 0.0 forward
737700000000 dlm 0.23718420000000012 0.0 forward
737800000000 dlm 0.23718420000000012 0.0 forward
737900000000 dlm 0.23718420000000012 0.0 forward
738000000000 dlm 0.23718420000000012 0.0 forward
738100000000 dlm 0.23718420000000012 0.0 forward
738200000000 dlm 0.23718420000000012 0.0 forward
738300000000 dlm 0.23718420000000012 0.0 forward
738400000000 dlm 0.23718420000000012 0.0 forward
738500000000 dlm 0.23718420000000012 0.0 forward
738600000000 dlm 0.23718420000000012 0.0 forward
738700000000 dlm 0.23718420000000012 0.0 forward
738800000000 dlm 0.23718420000000012 0.0 forward
738900000000 dlm 0.23718420000000012 0.0 forward
739000000000 dlm 0.23718420000000012 0.0 forward
739100000000 dlm 0.23718420000000012 0.0 forward
739200000000 dlm 0.23718420000000012 0.0 forward
739300000000 dlm 0.23718420000000012 0.0 forward
739400000000 dlm 0.23718420000000012 0.0 forward
739500000000 dlm 0.23718420000000012 0.0 forward
739600000000 dlm 0.23718420000000012 0.0 forward
739700000000 dlm 0.23718420000000012 0.0 forward
739800000000 dlm 0.23718420000000012 0.0 forward
739900000000 dlm 0.23718420000000012 0.0 forward
740000000000 dlm 0.23718420000000012 0.0 forward
740100000000 dlm 0.23718420000000012 0.0 forward
740200000000 dlm 0.23718420000000012 0.0 forward
740300000000 dlm 0.23718420000000012 0.0 forward
740400000000 dlm 0.23718420000000012 0.0 forward
740500000000 dlm 0.23718420000000012 0.0 forward
740600000000 dlm 0.23718420000000012 0.0 forward
740700000000 dlm 0.23718420000000012 0.0 forward
740800000000 dlm 0.23718420000000012 0.0 forward
740900000000 dlm 0.23718420000000012 0.0 forward
741000000000 dlm 0.23718420000000012 0.0 forward
741100000000 dlm 0.23718420000000012 0.0 forward
741200000000 dlm 0.23718420000000012 0.0 forward
741300000000 dlm 0.23718420000000012 0.0 forward
741400000000 dlm 0.23718420000000012 0.0 forward
741400000000 dlm 0.23718420000000012 0.0 forward
741600000000 dlm 0.23718420000000012 0.0 forward
741700000000 dlm 0.23718420000000012 0.0 forward
741800000000 dlm 0.23718420000000012 0.0 forward
741900000000 dlm 0.23718420000000012 0.0 forward
742000000000 dlm 0.23718420000000012 0.0 forward
742100000000 dlm 0.23718420000000012 0.0 forward
742200000000 dlm 0.23718420000000012 0.0 forward
742300000000 dlm 0.23718420000000012 0.0 forward
742400000000 dlm 0.23718420000000012 0.0 right
742500000000 dlm 0.23718420000000012 0.0 right
742500000000 dlm 0.23718420000000012 0.0 right
742700000000 dlm 0.23718420000000012 0.0 right
742800000000 dlm 0.23718420000000012 0.0 right
742900000000 dlm 0.23718420000000012 0.0 right
743000000000 dlm 0.21718420000000013 0.0 right
743100000000 dlm 0.19718420000000014 0.0 right
743200000000 dlm 0.17718420000000015 0.0 right
743300000000 dlm 0.15718420000000016 -0.1 right
743400000000 dlm 0.13718420000000017 -0.2 right
743500000000 dlm 0.11718420000000017 -0.30000000000000004 right
743600000000 dlm 0.09718420000000016 -0.4 right
743700000000 dlm 0.07718420000000016 -0.5 right
743800000000 dlm 0.017184200000000153 -0.7999999999999999 right
743900000000 dlm 0.0 -0.9801000000000002 right
744000000000 dlm 0.0 -0.9801000000000002 right
744100000000 dlm 0.0 -0.9801000000000002 right
744200000000 dlm 0.02 -0.8801000000000002 right
744300000000 dlm 0.04 -0.7801000000000002 right
744400000000 dlm 0.06 -0.6801000000000003 forward
744500000000 dlm 0.08 -0.5801000000000003 forward
744600000000 dlm 0.1 -0.4801000000000003 forward
744700000000 dlm 0.14 -0.28010000000000035 forward
744800000000 dlm 0.16 -0.18010000000000034 forward
744900000000 dlm 0.19999999999999998 0.0 forward
745000000000 dlm 0.19999999999999998 0.0 forward
745100000000 dlm 0.21999999999999997 0.0 forward
745200000000 dlm 0.21718420000000013 0.1 forward
745300000000 dlm 0.19718420000000014 0.2 forward
745400000000 dlm 0.17718420000000015 0.30000000000000004 forward
745500000000 dlm 0.15718420000000016 0.4 forward
745600000000 dlm 0.13718420000000017 0.5 forward
745700000000 dlm 0.05718420000000016 0.7 forward
745800000000 dlm 0.03718420000000015 0.7999999999999999 forward
745900000000 dlm 0.017184200000000153 0.8999999999999999 forward
746000000000 dlm 0.0 0.9801000000000002 forward
746100000000 dlm 0.0 0.9801000000000002 forward
746200000000 dlm 0.0 0.9801000000000002 forward
746300000000 dlm 0.0 0.8801000000000002 forward
746400000000 dlm 0.04 0.6801000000000003 forward
746500000000 dlm 0.04 0.6801000000000003 forward
746600000000 dlm 0.08 0.4801000000000003 forward
746700000000 dlm 0.08 0.4801000000000003 forward
746800000000 dlm 0.1 0.3801000000000003 forward
746900000000 dlm 0.06 0.18010000000000034 forward
747000000000 dlm 0.039999999999999994 0.08010000000000034 forward
747100000000 dlm 0.019999999999999993 -0.019899999999999668 forward
747200000000 dlm 0.0 -0.11989999999999967 forward
747300000000 dlm 0.0 -0.21989999999999968 forward
747400000000 dlm 0.0 -0.3198999999999997 forward
747500000000 dlm 0.0 -0.7198999999999997 forward
747600000000 dlm 0.0 -0.9801000000000002 forward
747700000000 dlm 0.0 -0.9801000000000002 forward
747800000000 dlm 0.02 -0.8801000000000002 forward
747900000000 dlm 0.04 -0.7801000000000002 forward
748000000000 dlm 0.06 -0.6801000000000003 forward
748100000000 dlm 0.08 -0.5801000000000003 forward
748200000000 dlm 0.1 -0.4801000000000003 forward
748300000000 dlm 0.12000000000000001 -0.3801000000000003 forward
748400000000 dlm 0.18 -0.08010000000000034 forward
748500000000 dlm 0.23718420000000012 0.0 forward
748600000000 dlm 0.23718420000000012 0.0 forward
748700000000 dlm 0.23718420000000012 0.0 forward
748800000000 dlm 0.23718420000000012 0.0 forward
748900000000 dlm 0.23718420000000012 0.0 forward
749000000000 dlm 0.23718420000000012 0.0 forward
749100000000 dlm 0.23718420000000012 0.0 forward
749200000000 dlm 0.23718420000000012 0.0 forward
749300000000 dlm 0.23718420000000012 0.0 forward
749400000000 dlm 0.23718420000000012 0.0 forward
749500000000 dlm 0.23718420000000012 0.0 forward
749600000000 dlm 0.23718420000000012 0.0 forward
749700000000 dlm 0.21718420000000013 0.0 left
749800000000 dlm 0.19718420000000014 0.0 left
749900000000 dlm 0.17718420000000015 0.0 left
750000000000 dlm 0.15718420000000016 0.0 left
750100000000 dlm 0.13718420000000017 0.0 left
750200000000 dlm 0.11718420000000017 0.0 left
750300000000 dlm 0.09718420000000016 0.0 left
750400000000 dlm 0.07718420000000016 0.0 left
750500000000 dlm 0.05718420000000016 0.0 left
750600000000 dlm 0.03718420000000015 0.0 left
750700000000 dlm 0.017184200000000153 0.0 left
750800000000 dlm 0.0 0.0 left
750900000000 dlm 0.0 0.0 left
751000000000 dlm 0.0 0.0 left
751100000000 dlm 0.02 0.0 left
751200000000 dlm 0.04 0.0 left
751300000000 dlm 0.06 0.0 left
751400000000 dlm 0.08 0.0 left
751500000000 dlm 0.1 0.0 left
751600000000 dlm 0.16 0.0 left
751700000000 dlm 0.21999999999999997 0.0 left
751800000000 dlm 0.23718420000000012 0.0 left
751900000000 dlm 0.23718420000000012 0.0 left
752000000000 dlm 0.23718420000000012 0.0 left
752100000000 dlm 0.23718420000000012 0.0 left
752200000000 dlm 0.23718420000000012 0.0 left
752300000000 dlm 0.23718420000000012 0.0 left
752400000000 dlm 0.23718420000000012 0.0 left
752500000000 dlm 0.23718420000000012 0.0 left
752600000000 dlm 0.23718420000000012 0.0 left
752700000000 dlm 0.23718420000000012 0.0 left
752800000000 dlm 0.23718420000000012 0.0 left
752900000000 dlm 0.23718420000000012 0.0 left
753000000000 dlm 0.23718420000000012 0.0 left
753100000000 dlm 0.23718420000000012 0.0 left
753200000000 dlm 0.23718420000000012 0.0 left
753300000000 dlm 0.23718420000000012 0.0 left
753400000000 dlm 0.21718420000000013 0.0 left
753500000000 dlm 0.19718420000000014 0.1 left
753600000000 dlm 0.17718420000000015 0.2 left
753700000000 dlm 0.15718420000000016 0.30000000000000004 left
753800000000 dlm 0.13718420000000017 0.4 left
753900000000 dlm 0.11718420000000017 0.5 left
754000000000 dlm 0.017184200000000153 0.7999999999999999 left
754100000000 dlm 0.0 0.9801000000000002 left
754200000000 dlm 0.0 0.9801000000000002 left
754300000000 dlm 0.0 0.9801000000000002 left
754400000000 dlm 0.0 0.9801000000000002 left
754500000000 dlm 0.0 0.9801000000000002 left
754600000000 dlm 0.0 0.9801000000000002 left
754700000000 dlm 0.02 0.8801000000000002 left
754800000000 dlm 0.04 0.7801000000000002 left
754900000000 dlm 0.06 0.6801000000000003 left
755000000000 dlm 0.08 0.5801000000000003 left
755100000000 dlm 0.1 0.4801000000000003 left
755200000000 dlm 0.1 0.28010000000000035 left
755300000000 dlm 0.16 0.0 left
755400000000 dlm 0.23718420000000012 0.0 left
755500000000 dlm 0.23718420000000012 0.0 left
755600000000 dlm 0.23718420000000012 0.0 left
755700000000 dlm 0.23718420000000012 0.0 left
755800000000 dlm 0.23718420000000012 0.0 left
755900000000 dlm 0.21718420000000013 -0.1 left
756000000000 dlm 0.19718420000000014 -0.2 left
756100000000 dlm 0.17718420000000015 -0.30000000000000004 left
756200000000 dlm 0.15718420000000016 -0.4 left
756300000000 dlm 0.13718420000000017 -0.5 left
756400000000 dlm 0.11718420000000017 -0.4 left
756500000000 dlm 0.09718420000000016 -0.30000000000000004 left
756600000000 dlm 0.07718420000000016 -0.20000000000000004 left
756700000000 dlm 0.05718420000000016 -0.10000000000000003 left
756800000000 dlm 0.03718420000000015 -2.7755575615628914e-17 left
756900000000 dlm 0.017184200000000153 0.0 left
757000000000 dlm 0.0 0.0 left
757100000000 dlm 0.0 0.0 left
757200000000 dlm 0.0 0.1 left
757300000000 dlm 0.0 0.2 left
757400000000 dlm 0.0 0.30000000000000004 left
757500000000 dlm 0.0 0.4 left
757600000000 dlm 0.0 0.5 left
757700000000 dlm 0.0 0.4 left
757800000000 dlm 0.02 0.20000000000000004 left
757900000000 dlm 0.04 0.10000000000000003 left
758000000000 dlm 0.06 2.7755575615628914e-17 left
758100000000 dlm 0.08 0.0 left
758200000000 dlm 0.1 0.0 left
758300000000 dlm 0.08 0.0 left
758400000000 dlm 0.06 0.0 left
758500000000 dlm 0.019999999999999993 0.1 left
758600000000 dlm 0.0 0.2 left
758700000000 dlm 0.0 0.30000000000000004 left
758800000000 dlm 0.0 0.4 left
758900000000 dlm 0.0 0.5 left
759000000000 dlm 0.0 0.6 left
759100000000 dlm 0.0 0.8999999999999999 forward
759200000000 dlm 0.0 0.9801000000000002 forward
759300000000 dlm 0.0 0.9801000000000002 forward
759400000000 dlm 0.0 0.9801000000000002 forward
759500000000 dlm 0.02 0.8801000000000002 forward
759600000000 dlm 0.04 0.7801000000000002 forward
759700000000 dlm 0.06 0.6801000000000003 forward
759800000000 dlm 0.08 0.5801000000000003 forward
759900000000 dlm 0.1 0.4801000000000003 forward
760000000000 dlm 0.14 0.28010000000000035 forward
760100000000 dlm 0.19999999999999998 0.0 forward
760200000000 dlm 0.23718420000000012 0.0 forward
760300000000 dlm 0.23718420000000012 0.0 forward
760400000000 dlm 0.23718420000000012 0.0 forward
760500000000 dlm 0.21718420000000013 -0.1 forward
760600000000 dlm 0.19718420000000014 -0.2 forward
760700000000 dlm 0.17718420000000015 -0.30000000000000004 forward
760800000000 dlm 0.15718420000000016 -0.4 forward
760900000000 dlm 0.13718420000000017 -0.5 forward
761000000000 dlm 0.11718420000000017 -0.4 forward
761100000000 dlm 0.09718420000000016 -0.30000000000000004 forward
761200000000 dlm 0.13718420000000017 -0.10000000000000003 forward
761200000000 dlm 0.13718420000000017 -0.10000000000000003 forward
761400000000 dlm 0.15718420000000016 -2.7755575615628914e-17 forward
761500000000 dlm 0.17718420000000015 0.0 forward
761600000000 dlm 0.19718420000000014 0.0 forward
761700000000 dlm 0.17718420000000015 0.0 forward
761800000000 dlm 0.13718420000000017 0.0 forward
761900000000 dlm 0.15718420000000016 0.0 forward
762000000000 dlm 0.17718420000000015 0.0 forward
762100000000 dlm 0.19718420000000014 0.0 forward
762200000000 dlm 0.21718420000000013 0.0 forward
762300000000 dlm 0.23718420000000012 0.0 forward
762400000000 dlm 0.21718420000000013 0.0 forward
762500000000 dlm 0.19718420000000014 0.0 forward
762600000000 dlm 0.19718420000000014 0.0 forward
762700000000 dlm 0.21718420000000013 0.0 forward
762800000000 dlm 0.23718420000000012 0.0 forward
762900000000 dlm 0.23718420000000012 0.0 forward
763000000000 dlm 0.23718420000000012 0.0 forward
763100000000 dlm 0.23718420000000012 0.0 forward
763200000000 dlm 0.23718420000000012 0.0 forward
763300000000 dlm 0.23718420000000012 0.0 forward
763400000000 dlm 0.23718420000000012 0.0 forward
763500000000 dlm 0.23718420000000012 0.0 forward
763600000000 dlm 0.23718420000000012 0.0 forward
763700000000 dlm 0.23718420000000012 0.0 forward
763800000000 dlm 0.23718420000000012 0.0 forward
763900000000 dlm 0.23718420000000012 0.0 forward
764000000000 dlm 0.23718420000000012 0.0 forward
764100000000 dlm 0.23718420000000012 0.0 forward
764200000000 dlm 0.23718420000000012 0.0 forward
764300000000 dlm 0.23718420000000012 0.0 forward
764400000000 dlm 0.23718420000000012 0.0 forward
764500000000 dlm 0.23718420000000012 0.0 forward
764600000000 dlm 0.23718420000000012 0.0 forward
764700000000 dlm 0.23718420000000012 0.0 forward
764800000000 dlm 0.23718420000000012 0.0 forward
764900000000 dlm 0.23718420000000012 0.0 forward
765000000000 dlm 0.21718420000000013 0.0 forward
765100000000 dlm 0.23718420000000012 0.0 forward
765200000000 dlm 0.23718420000000012 0.0 forward
765300000000 dlm 0.23718420000000012 0.0 forward
765400000000 dlm 0.23718420000000012 0.0 forward
765500000000 dlm 0.23718420000000012 0.0 forward
765600000000 dlm 0.23718420000000012 0.0 forward
765700000000 dlm 0.23718420000000012 0.0 forward
765700000000 dlm 0.23718420000000012 0.0 forward
765900000000 dlm 0.23718420000000012 0.0 forward
766000000000 dlm 0.23718420000000012 0.0 forward
766100000000 dlm 0.23718420000000012 0.0 forward
766200000000 dlm 0.23718420000000012 0.0 forward
766300000000 dlm 0.23718420000000012 0.0 stop
766400000000 dlm 0.23718420000000012 0.0 stop
766500000000 dlm 0.23718420000000012 0.0 stop
766600000000 dlm 0.23718420000000012 0.0 stop
766700000000 dlm 0.23718420000000012 0.0 stop
766800000000 dlm 0.23718420000000012 0.0 stop
766900000000 dlm 0.23718420000000012 0.0 stop
767000000000 dlm 0.23718420000000012 0.0 stop
767100000000 dlm 0.23718420000000012 0.0 stop
767200000000 dlm 0.23718420000000012 0.0 stop
767300000000 dlm 0.23718420000000012 0.0 stop
767400000000 dlm 0.23718420000000012 0.0 stop
767500000000 dlm 0.23718420000000012 0.0 stop
767600000000 dlm 0.23718420000000012 0.0 stop
767700000000 dlm 0.21718420000000013 0.0 stop
767800000000 dlm 0.19718420000000014 0.0 stop
767900000000 dlm 0.17718420000000015 0.0 stop
768000000000 dlm 0.15718420000000016 0.0 stop
768100000000 dlm 0.13718420000000017 0.0 stop
768200000000 dlm 0.11718420000000017 0.0 stop
768300000000 dlm 0.09718420000000016 0.0 stop
768400000000 dlm 0.07718420000000016 0.0 stop
768500000000 dlm 0.05718420000000016 0.0 stop
768600000000 dlm 0.03718420000000015 0.0 stop
768700000000 dlm 0.017184200000000153 0.0 stop
768800000000 dlm 0.0 0.0 stop
768900000000 dlm 0.0 0.0 stop
769000000000 dlm 0.0 0.0 stop
769100000000 dlm 0.0 0.0 stop
769200000000 dlm 0.0 0.0 stop
769300000000 dlm 0.0 0.0 stop
769400000000 dlm 0.0 0.0 stop
769500000000 dlm 0.0 0.0 stop
769600000000 dlm 0.0 0.0 stop
769700000000 dlm 0.0 0.0 stop
769800000000 dlm 0.0 0.0 stop
769900000000 dlm 0.0 0.0 stop
770000000000 dlm 0.0 0.0 stop
770100000000 dlm 0.0 0.0 stop
770200000000 dlm 0.0 0.0 stop
770300000000 dlm 0.0 0.0 stop
770400000000 dlm 0.0 0.0 stop
770500000000 dlm 0.0 0.0 stop
770600000000 dlm 0.0 0.0 stop
770700000000 dlm 0.0 0.0 stop
770800000000 dlm 0.0 0.0 stop
770900000000 dlm 0.0 0.0 stop
771000000000 dlm 0.0 0.0 stop
771100000000 dlm 0.0 0.0 stop
771200000000 dlm 0.0 0.0 stop
771300000000 dlm 0.0 0.0 stop
771400000000 dlm 0.0 0.0 stop
771500000000 dlm 0.0 0.0 stop
771600000000 dlm 0.0 0.0 stop
771700000000 dlm 0.0 0.0 stop
771800000000 dlm 0.0 0.0 stop
771900000000 dlm 0.0 0.0 stop
772000000000 dlm 0.0 0.0 stop
772100000000 dlm 0.0 0.0 stop
772200000000 dlm 0.0 0.0 stop
772300000000 dlm 0.0 0.0 stop
772400000000 dlm 0.0 0.0 stop
772500000000 dlm 0.0 0.0 stop
772600000000 dlm 0.0 0.0 stop
772700000000 dlm 0.0 0.0 stop
772800000000 dlm 0.0 0.0 stop
772900000000 dlm 0.0 0.0 stop
773000000000 dlm 0.0 0.0 stop
773100000000 dlm 0.0 0.0 stop
773200000000 dlm 0.0 0.0 stop
773300000000 dlm 0.0 0.0 stop
773400000000 dlm 0.0 0.0 stop
773500000000 dlm 0.0 0.0 stop
773600000000 dlm 0.0 0.0 stop
773700000000 dlm 0.0 0.0 stop
773800000000 dlm 0.0 0.0 stop
773900000000 dlm 0.0 0.0 stop
774000000000 dlm 0.0 0.0 stop
774100000000 dlm 0.0 0.0 stop
774200000000 dlm 0.0 0.0 stop
